Subj_id,Trial,Env,Order,Probe,pk_vel,movement_duration,travel_duration,max_distance,harvest_duration,patch_residence_duration,force_rate_max,force_per_berry,berries,grip_ramp_up_dur,grip_ramp_up2,harvest_reaction_time,grip_drop_time,grip_release_time,avg_rest_dur,avg_grip_bias,avg_grip_variance,grip_overshoot,time_to_last_berry,grip_drop_last_berry,giving_up_time,gut_norm,norm_dist,norm_pv
8,27,1,0,1,0.64154967467893,1255,650,0.3971871936445,3475,4300,130.743338909796,1743.77285634359,12,395,500,190,0,45,0,2.06504924730323,1.03280762619707,-0.403070068359376,3240,0,235,0.337353855261211,0.982318361594999,1.06653354664167
8,28,1,0,1,0.598441747215343,1275,700,0.38974541396246,3905,4755,108.415813194784,2055.76810166579,13,215,685,25,420,50,175,2.8602601866689,5.19776548705842,-0.573246459960938,3725,420,600,0.652617267165194,0.963913445873682,0.994869492273443
8,29,1,0,1,0.652918540548325,1120,655,0.399109203200733,2700,3235,165.902834046126,1568.48992881081,11,125,245,165,0,55,0,3.89166213848234,1.11565655067019,4.13830383300781,2590,0,110,0.20913279290838,0.987071851406502,1.08543352791444
8,30,1,0,1,0.692751981462113,1150,620,0.407102257180979,2770,3300,117.397124466743,1491.09251032049,11,180,605,120,0,80,0,1.55318488923494,1.15014432190199,0.317677001953122,2680,0,90,0.17110864874322,1.00684017177446,1.15165396678222
8,31,1,0,0,0.642647424127057,1305,605,0.418853370973048,2465,3060,141.336665221743,1559.7028515625,10,215,315,155,0,50,0,3.57293221786437,0.382025597086912,2.54999084472656,2085,0,380,0.920847540185095,NaN,NaN
8,32,1,0,0,0.611002796572165,1205,635,0.41744759260871,1730,3060,112.984378866541,1467.36764489746,10,200,585,130,755,60,107.857142857143,1.46521375296106,4.97758781793288,3.69784729003906,2265,755,220,0.53312226010716,NaN,NaN
8,33,1,0,0,0.636642168026732,1035,615,0.410606930702647,2335,2760,179.082139003024,1589.63895898437,10,125,235,170,0,40,0,5.96664442274306,2.05626598302994,7.04464965820312,2020,0,315,0.763334145153434,NaN,NaN
8,34,1,0,0,0.570939873154191,1030,675,0.387749591993121,2775,3585,102.289754536282,1522.6281903631,11,495,900,135,0,55,0,2.12393901797507,1.03362139063483,0.164184570312496,2620,0,155,0.294687117279991,NaN,NaN
8,35,1,0,0,0.675787057913419,1135,580,0.418599138387109,2335,2845,125.521784429061,1649.35085168457,10,165,265,155,0,40,0,7.24253956590962,2.49401571809819,9.02003051757812,2035,0,300,0.726984900146128,NaN,NaN
8,36,1,0,0,0.612028004200524,1415,645,0.418949692272872,2575,3315,111.441090062909,1498.48054659757,11,240,640,145,185,40,30.8333333333333,1.80702714751038,2.79937657834484,0.70808166503906,2450,185,310,0.589374234559981,NaN,NaN
8,37,1,0,0,0.696013951933633,1175,590,0.403646134422254,2550,2960,137.862107312788,1755.85279382324,10,160,210,115,0,55,0,6.36111142511237,0.966590233221047,6.08699035644531,2080,0,470,1.13894301022893,NaN,NaN
8,38,1,0,0,0.612359008819812,1150,635,0.403091136477355,2290,2665,136.687198667773,1582.78322601318,10,165,520,45,0,50,0,6.48329468438308,2.14645805145189,8.8131494140625,2065,0,225,0.545238675109596,NaN,NaN
8,39,1,0,0,0.66898640794424,1105,630,0.402260159008847,2385,2775,158.547909884685,1788.01583306885,10,150,265,105,0,50,0,9.40618897633573,2.83519231482114,9.09010314941406,2075,0,310,0.751217730150999,NaN,NaN
8,40,1,0,0,0.595977418530832,1165,680,0.390431255094786,2345,2705,105.993284024874,1588.15033306885,10,225,705,-5,0,55,0,5.79043261848611,4.10167406946141,8.96330505371093,2045,0,300,0.726984900146128,NaN,NaN
8,41,1,0,0,0.626857425084523,1065,640,0.395904140542991,2315,2610,163.848891327653,1781.17498950195,10,130,390,40,0,45,0,10.3873920151283,2.55290537781918,9.40709838867187,2075,0,240,0.581587920116902,NaN,NaN
8,42,1,0,0,0.600040041188198,1180,685,0.395324095598663,2625,3085,155.975339867185,1727.00843849876,11,155,305,135,0,45,0,8.11614605225537,3.01681268797383,4.99585937499999,2575,0,50,0.0950603604129002,NaN,NaN
8,43,1,0,0,0.643685180331239,1355,1340,0.409666706792684,2770,3600,237.667448894435,1953.85161249334,11,90,190,310,275,40,137.5,7.23338973348649,18.0979370620194,3.40754638671875,2670,275,375,0.712952703096752,NaN,NaN
8,44,1,0,0,0.587618963502175,1220,685,0.397461796726259,2935,3395,151.906088228791,1859.9881804865,11,155,565,110,0,45,0,6.79569725399925,1.01727406625681,7.11138549804687,2600,0,335,0.636904414766431,NaN,NaN
8,45,1,0,0,0.659536646234278,1105,595,0.41569964770678,2815,3235,126.817473275999,1841.7137796298,11,165,635,75,0,40,0,7.91994960270875,1.06316554590386,5.16269897460937,2560,0,255,0.484807838105791,NaN,NaN
8,46,1,0,0,0.642276539876596,1245,615,0.412153070795054,2865,3300,161.423093861605,1890.04228415749,11,140,295,100,0,45,0,8.22032251869759,1.20816045650065,7.00794494628906,2595,0,270,0.513325946229661,NaN,NaN
8,47,1,0,0,0.637181150355592,1200,615,0.405131401545561,3390,3885,142.82392005235,2034.27733581543,12,150,255,165,0,40,0,7.9518822235422,1.47130148636471,6.69094970703125,3240,0,150,0.215332248039071,NaN,NaN
